"","Row.names","Genus","name","value","LibraryName","Group"
"5901","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660202",0,"HC21_bacterial","HC"
"5902","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660203",0,"HC20_bacterial","HC"
"5903","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660204",14,"HC19_bacterial","HC"
"5904","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660205",5,"MS5_bacterial","MS"
"5905","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660206",3,"HC18_bacterial","HC"
"5906","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660207",13,"HC17_bacterial","HC"
"5907","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660208",0,"HC16_bacterial","HC"
"5908","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660209",4,"HC15_bacterial","HC"
"5909","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660210",4,"HC14_bacterial","HC"
"5910","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660211",0,"HC13_bacterial","HC"
"5911","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660212",4,"HC12_bacterial","HC"
"5912","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660213",0,"HC11_bacterial","HC"
"5913","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660214",22,"HC10_bacterial","HC"
"5914","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660215",0,"HC9_bacterial","HC"
"5915","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660217",0,"HC8_bacterial","HC"
"5916","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660218",0,"HC7_bacterial","HC"
"5917","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660219",0,"HC6_bacterial","HC"
"5918","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660220",0,"HC5_bacterial","HC"
"5919","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660221",7,"HC4_bacterial","HC"
"5920","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660222",8,"HC3_bacterial","HC"
"5921","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660223",0,"HC2_bacterial","HC"
"5922","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660224",8,"HC1_bacterial","HC"
"5923","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660226",9,"MS21_bacterial","MS"
"5924","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660227",13,"MS3_bacterial","MS"
"5925","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660228",0,"MS20_bacterial","MS"
"5926","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660229",0,"MS19_bacterial","MS"
"5927","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660230",0,"MS18_bacterial","MS"
"5928","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660231",0,"MS17_bacterial","MS"
"5929","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660232",9,"MS16_bacterial","MS"
"5930","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660233",0,"MS15_bacterial","MS"
"5931","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660234",0,"MS14_bacterial","MS"
"5932","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660235",0,"MS13_bacterial","MS"
"5933","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660238",0,"MS12_bacterial","MS"
"5934","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660249",6,"MS11_bacterial","MS"
"5935","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660250",12,"MS2_bacterial","MS"
"5936","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA","Anaerofilum","SRR14660251",0,"MS1_bacterial","MS"
"5937","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660150",2,"MS10_bacterial","MS"
"5938","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660161",6,"MS9_bacterial","MS"
"5939","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660172",13,"MS8_bacterial","MS"
"5940","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660183",15,"MS7_bacterial","MS"
"5941","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660188",6,"HC34_bacterial","HC"
"5942","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660189",8,"HC33_bacterial","HC"
"5943","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660190",0,"HC32_bacterial","HC"
"5944","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660191",0,"HC31_bacterial","HC"
"5945","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660192",4,"HC30_bacterial","HC"
"5946","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660193",37,"HC29_bacterial","HC"
"5947","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660194",6,"MS6_bacterial","MS"
"5948","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660195",6,"HC28_bacterial","HC"
"5949","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660197",11,"HC26_bacterial","HC"
"5950","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660198",7,"HC25_bacterial","HC"
"5951","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660199",7,"HC24_bacterial","HC"
"5952","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660200",0,"HC23_bacterial","HC"
"5953","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660201",0,"HC22_bacterial","HC"
"5954","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660202",0,"HC21_bacterial","HC"
"5955","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660203",6,"HC20_bacterial","HC"
"5956","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660204",24,"HC19_bacterial","HC"
"5957","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660205",2,"MS5_bacterial","MS"
"5958","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660206",16,"HC18_bacterial","HC"
"5959","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660207",6,"HC17_bacterial","HC"
"5960","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660208",0,"HC16_bacterial","HC"
"5961","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660209",10,"HC15_bacterial","HC"
"5962","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660210",0,"HC14_bacterial","HC"
"5963","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660211",0,"HC13_bacterial","HC"
"5964","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660212",0,"HC12_bacterial","HC"
"5965","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660213",0,"HC11_bacterial","HC"
"5966","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660214",5,"HC10_bacterial","HC"
"5967","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660215",0,"HC9_bacterial","HC"
"5968","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660217",0,"HC8_bacterial","HC"
"5969","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660218",44,"HC7_bacterial","HC"
"5970","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660219",10,"HC6_bacterial","HC"
"5971","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660220",25,"HC5_bacterial","HC"
"5972","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660221",129,"HC4_bacterial","HC"
"5973","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660222",11,"HC3_bacterial","HC"
"5974","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660223",0,"HC2_bacterial","HC"
"5975","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660224",3,"HC1_bacterial","HC"
"5976","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660226",24,"MS21_bacterial","MS"
"5977","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660227",0,"MS3_bacterial","MS"
"5978","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660228",10,"MS20_bacterial","MS"
"5979","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660229",0,"MS19_bacterial","MS"
"5980","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660230",0,"MS18_bacterial","MS"
"5981","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660231",0,"MS17_bacterial","MS"
"5982","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660232",5,"MS16_bacterial","MS"
"5983","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660233",0,"MS15_bacterial","MS"
"5984","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660234",42,"MS14_bacterial","MS"
"5985","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660235",0,"MS13_bacterial","MS"
"5986","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660238",0,"MS12_bacterial","MS"
"5987","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660249",8,"MS11_bacterial","MS"
"5988","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660250",0,"MS2_bacterial","MS"
"5989","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.NA","Anaerotruncus","SRR14660251",0,"MS1_bacterial","MS"
"5990","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660150",0,"MS10_bacterial","MS"
"5991","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660161",0,"MS9_bacterial","MS"
"5992","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660172",0,"MS8_bacterial","MS"
"5993","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660183",0,"MS7_bacterial","MS"
"5994","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660188",0,"HC34_bacterial","HC"
"5995","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660189",0,"HC33_bacterial","HC"
"5996","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660190",0,"HC32_bacterial","HC"
"5997","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660191",0,"HC31_bacterial","HC"
"5998","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660192",0,"HC30_bacterial","HC"
"5999","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660193",0,"HC29_bacterial","HC"
"6000","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660194",0,"MS6_bacterial","MS"
"6001","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660195",0,"HC28_bacterial","HC"
"6002","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660197",0,"HC26_bacterial","HC"
"6003","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660198",0,"HC25_bacterial","HC"
"6004","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660199",0,"HC24_bacterial","HC"
"6005","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660200",0,"HC23_bacterial","HC"
"6006","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660201",0,"HC22_bacterial","HC"
"6007","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660202",7,"HC21_bacterial","HC"
"6008","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660203",0,"HC20_bacterial","HC"
"6009","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660204",0,"HC19_bacterial","HC"
"6010","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660205",0,"MS5_bacterial","MS"
"6011","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660206",0,"HC18_bacterial","HC"
"6012","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660207",0,"HC17_bacterial","HC"
"6013","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660208",0,"HC16_bacterial","HC"
"6014","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660209",0,"HC15_bacterial","HC"
"6015","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660210",8,"HC14_bacterial","HC"
"6016","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660211",0,"HC13_bacterial","HC"
"6017","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660212",0,"HC12_bacterial","HC"
"6018","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660213",0,"HC11_bacterial","HC"
"6019","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660214",4,"HC10_bacterial","HC"
"6020","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660215",0,"HC9_bacterial","HC"
"6021","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660217",0,"HC8_bacterial","HC"
"6022","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660218",0,"HC7_bacterial","HC"
"6023","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660219",0,"HC6_bacterial","HC"
"6024","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660220",0,"HC5_bacterial","HC"
"6025","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660221",0,"HC4_bacterial","HC"
"6026","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660222",0,"HC3_bacterial","HC"
"6027","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660223",0,"HC2_bacterial","HC"
"6028","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660224",0,"HC1_bacterial","HC"
"6029","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660226",0,"MS21_bacterial","MS"
"6030","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660227",0,"MS3_bacterial","MS"
"6031","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660228",0,"MS20_bacterial","MS"
"6032","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660229",0,"MS19_bacterial","MS"
"6033","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660230",0,"MS18_bacterial","MS"
"6034","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660231",0,"MS17_bacterial","MS"
"6035","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660232",10,"MS16_bacterial","MS"
"6036","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660233",0,"MS15_bacterial","MS"
"6037","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660234",2,"MS14_bacterial","MS"
"6038","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660235",0,"MS13_bacterial","MS"
"6039","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660238",0,"MS12_bacterial","MS"
"6040","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660249",0,"MS11_bacterial","MS"
"6041","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660250",0,"MS2_bacterial","MS"
"6042","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA","Angelakisella","SRR14660251",0,"MS1_bacterial","MS"
"6043","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660150",0,"MS10_bacterial","MS"
"6044","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660161",0,"MS9_bacterial","MS"
"6045","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660172",0,"MS8_bacterial","MS"
"6046","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660183",0,"MS7_bacterial","MS"
"6047","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660188",0,"HC34_bacterial","HC"
"6048","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660189",0,"HC33_bacterial","HC"
"6049","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660190",0,"HC32_bacterial","HC"
"6050","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660191",0,"HC31_bacterial","HC"
"6051","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660192",0,"HC30_bacterial","HC"
"6052","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660193",0,"HC29_bacterial","HC"
"6053","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660194",0,"MS6_bacterial","MS"
"6054","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660195",0,"HC28_bacterial","HC"
"6055","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660197",0,"HC26_bacterial","HC"
"6056","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660198",0,"HC25_bacterial","HC"
"6057","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660199",0,"HC24_bacterial","HC"
"6058","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660200",0,"HC23_bacterial","HC"
"6059","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660201",0,"HC22_bacterial","HC"
"6060","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660202",0,"HC21_bacterial","HC"
"6061","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660203",0,"HC20_bacterial","HC"
"6062","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660204",203,"HC19_bacterial","HC"
"6063","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660205",0,"MS5_bacterial","MS"
"6064","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660206",0,"HC18_bacterial","HC"
"6065","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660207",0,"HC17_bacterial","HC"
"6066","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660208",0,"HC16_bacterial","HC"
"6067","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660209",0,"HC15_bacterial","HC"
"6068","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660210",0,"HC14_bacterial","HC"
"6069","Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG-352.NA","CAG-352","SRR14660211",0,"HC13_bacterial","HC"
